2021-01-29 08:53:54 status unpacked wget:armhf 1.16-1+deb8u5
2021-01-29 08:53:54 status unpacked wget:armhf 1.16-1+deb8u5
2021-01-29 08:53:54 trigproc systemd:armhf 215-17+deb8u7 <none>
2021-01-29 08:53:54 status half-configured systemd:armhf 215-17+deb8u7
2021-01-29 08:53:54 status installed systemd:armhf 215-17+deb8u7
2021-01-29 08:53:54 startup packages configure
2021-01-29 08:53:54 configure readline-common:all 6.3-8 <none>
2021-01-29 08:53:54 status unpacked readline-common:all 6.3-8
2021-01-29 08:53:54 status half-configured readline-common:all 6.3-8
2021-01-29 08:53:54 status installed readline-common:all 6.3-8
2021-01-29 08:53:54 configure libgdbm3:armhf 1.8.3-13.1 <none>
2021-01-29 08:53:54 status unpacked libgdbm3:armhf 1.8.3-13.1
2021-01-29 08:53:54 status half-configured libgdbm3:armhf 1.8.3-13.1
2021-01-29 08:53:54 status installed libgdbm3:armhf 1.8.3-13.1
2021-01-29 08:53:54 status triggers-pending libc-bin:armhf 2.19-18+deb8u10
2021-01-29 08:53:54 configure manpages:all 3.74-1 <none>
2021-01-29 08:53:54 status unpacked manpages:all 3.74-1
2021-01-29 08:53:54 status half-configured manpages:all 3.74-1
2021-01-29 08:53:54 status installed manpages:all 3.74-1
2021-01-29 08:53:54 configure libxtables10:armhf 1.4.21-2+b1 <none>
2021-01-29 08:53:54 status unpacked libxtables10:armhf 1.4.21-2+b1
2021-01-29 08:53:54 status half-configured libxtables10:armhf 1.4.21-2+b1
2021-01-29 08:53:54 status installed libxtables10:armhf 1.4.21-2+b1
2021-01-29 08:53:54 configure cpio:armhf 2.11+dfsg-4.1+deb8u1 <none>
2021-01-29 08:53:54 status unpacked cpio:armhf 2.11+dfsg-4.1+deb8u1
2021-01-29 08:53:54 status half-configured cpio:armhf 2.11+dfsg-4.1+deb8u1
2021-01-29 08:53:54 status installed cpio:armhf 2.11+dfsg-4.1+deb8u1
2021-01-29 08:53:54 configure libpopt0:armhf 1.16-10 <none>
2021-01-29 08:53:54 status unpacked libpopt0:armhf 1.16-10
2021-01-29 08:53:54 status half-configured libpopt0:armhf 1.16-10
2021-01-29 08:53:54 status installed libpopt0:armhf 1.16-10
2021-01-29 08:53:54 configure kmod:armhf 18-3 <none>
2021-01-29 08:53:54 status unpacked kmod:armhf 18-3
2021-01-29 08:53:54 status triggers-pending systemd:armhf 215-17+deb8u7
2021-01-29 08:53:54 status unpacked kmod:armhf 18-3
2021-01-29 08:53:54 status half-configured kmod:armhf 18-3
2021-01-29 08:53:55 status installed kmod:armhf 18-3
2021-01-29 08:53:55 configure libestr0:armhf 0.1.9-1.1 <none>
2021-01-29 08:53:55 status unpacked libestr0:armhf 0.1.9-1.1
2021-01-29 08:53:55 status half-configured libestr0:armhf 0.1.9-1.1
2021-01-29 08:53:55 status installed libestr0:armhf 0.1.9-1.1
2021-01-29 08:53:55 configure less:armhf 458-3 <none>
2021-01-29 08:53:55 status unpacked less:armhf 458-3
2021-01-29 08:53:55 status half-configured less:armhf 458-3
2021-01-29 08:53:57 status installed less:armhf 458-3
2021-01-29 08:53:57 configure libssl1.0.0:armhf 1.0.1t-1+deb8u8 <none>
2021-01-29 08:53:57 status unpacked libssl1.0.0:armhf 1.0.1t-1+deb8u8
2021-01-29 08:53:57 status half-configured libssl1.0.0:armhf 1.0.1t-1+deb8u8
2021-01-29 08:53:59 status installed libssl1.0.0:armhf 1.0.1t-1+deb8u8
2021-01-29 08:53:59 configure dmidecode:armhf 2.12-3 <none>
2021-01-29 08:53:59 status unpacked dmidecode:armhf 2.12-3
2021-01-29 08:53:59 status half-configured dmidecode:armhf 2.12-3
2021-01-29 08:53:59 status installed dmidecode:armhf 2.12-3
2021-01-29 08:53:59 configure gpgv:armhf 1.4.18-7+deb8u5 <none>
2021-01-29 08:53:59 status unpacked gpgv:armhf 1.4.18-7+deb8u5
2021-01-29 08:53:59 status half-configured gpgv:armhf 1.4.18-7+deb8u5
2021-01-29 08:53:59 status installed gpgv:armhf 1.4.18-7+deb8u5
2021-01-29 08:53:59 configure liblogging-stdlog0:armhf 1.0.4-1 <none>
2021-01-29 08:53:59 status unpacked liblogging-stdlog0:armhf 1.0.4-1
2021-01-29 08:53:59 status half-configured liblogging-stdlog0:armhf 1.0.4-1
2021-01-29 08:53:59 status installed liblogging-stdlog0:armhf 1.0.4-1
2021-01-29 08:53:59 configure netcat-traditional:armhf 1.10-41 <none>
2021-01-29 08:53:59 status unpacked netcat-traditional:armhf 1.10-41
2021-01-29 08:53:59 status half-configured netcat-traditional:armhf 1.10-41
2021-01-29 08:53:59 status installed netcat-traditional:armhf 1.10-41
2021-01-29 08:53:59 configure libpipeline1:armhf 1.4.0-1 <none>
2021-01-29 08:53:59 status unpacked libpipeline1:armhf 1.4.0-1
2021-01-29 08:53:59 status half-configured libpipeline1:armhf 1.4.0-1
2021-01-29 08:53:59 status installed libpipeline1:armhf 1.4.0-1
2021-01-29 08:53:59 configure iproute2:armhf 3.16.0-2 <none>
2021-01-29 08:53:59 status unpacked iproute2:armhf 3.16.0-2
2021-01-29 08:53:59 status unpacked iproute2:armhf 3.16.0-2
2021-01-29 08:53:59 status unpacked iproute2:armhf 3.16.0-2
2021-01-29 08:53:59 status unpacked iproute2:armhf 3.16.0-2
2021-01-29 08:53:59 status unpacked iproute2:armhf 3.16.0-2
2021-01-29 08:53:59 status unpacked iproute2:armhf 3.16.0-2
2021-01-29 08:53:59 status unpacked iproute2:armhf 3.16.0-2
2021-01-29 08:53:59 status unpacked iproute2:armhf 3.16.0-2
2021-01-29 08:53:59 status half-configured iproute2:armhf 3.16.0-2
2021-01-29 08:53:59 status installed iproute2:armhf 3.16.0-2
2021-01-29 08:53:59 configure libtasn1-6:armhf 4.2-3+deb8u3 <none>
2021-01-29 08:53:59 status unpacked libtasn1-6:armhf 4.2-3+deb8u3
2021-01-29 08:53:59 status half-configured libtasn1-6:armhf 4.2-3+deb8u3
2021-01-29 08:53:59 status installed libtasn1-6:armhf 4.2-3+deb8u3
2021-01-29 08:53:59 configure nano:armhf 2.2.6-3 <none>
2021-01-29 08:53:59 status unpacked nano:armhf 2.2.6-3
2021-01-29 08:53:59 status unpacked nano:armhf 2.2.6-3
2021-01-29 08:53:59 status half-configured nano:armhf 2.2.6-3
2021-01-29 08:54:00 status installed nano:armhf 2.2.6-3
2021-01-29 08:54:00 configure libgmp10:armhf 2:6.0.0+dfsg-6 <none>
2021-01-29 08:54:00 status unpacked libgmp10:armhf 2:6.0.0+dfsg-6
2021-01-29 08:54:00 status half-configured libgmp10:armhf 2:6.0.0+dfsg-6
2021-01-29 08:54:00 status installed libgmp10:armhf 2:6.0.0+dfsg-6
2021-01-29 08:54:00 configure libisc-export95:armhf 1:9.9.5.dfsg-9+deb8u15 <none>
2021-01-29 08:54:00 status unpacked libisc-export95:armhf 1:9.9.5.dfsg-9+deb8u15
2021-01-29 08:54:00 status half-configured libisc-export95:armhf 1:9.9.5.dfsg-9+deb8u15
2021-01-29 08:54:00 status installed libisc-export95:armhf 1:9.9.5.dfsg-9+deb8u15
2021-01-29 08:54:00 configure init-system-helpers:all 1.22 <none>
2021-01-29 08:54:00 status unpacked init-system-helpers:all 1.22
2021-01-29 08:54:00 status half-configured init-system-helpers:all 1.22
2021-01-29 08:54:00 status installed init-system-helpers:all 1.22
2021-01-29 08:54:00 configure libnettle4:armhf 2.7.1-5+deb8u2 <none>
2021-01-29 08:54:00 status unpacked libnettle4:armhf 2.7.1-5+deb8u2
2021-01-29 08:54:00 status half-configured libnettle4:armhf 2.7.1-5+deb8u2
2021-01-29 08:54:00 status installed libnettle4:armhf 2.7.1-5+deb8u2
2021-01-29 08:54:00 configure debian-archive-keyring:all 2017.5~deb8u1 <none>
2021-01-29 08:54:00 status unpacked debian-archive-keyring:all 2017.5~deb8u1
2021-01-29 08:54:00 status unpacked debian-archive-keyring:all 2017.5~deb8u1
2021-01-29 08:54:00 status unpacked debian-archive-keyring:all 2017.5~deb8u1
2021-01-29 08:54:00 status unpacked debian-archive-keyring:all 2017.5~deb8u1
2021-01-29 08:54:00 status unpacked debian-archive-keyring:all 2017.5~deb8u1
2021-01-29 08:54:00 status unpacked debian-archive-keyring:all 2017.5~deb8u1
2021-01-29 08:54:00 status unpacked debian-archive-keyring:all 2017.5~deb8u1
2021-01-29 08:54:00 status unpacked debian-archive-keyring:all 2017.5~deb8u1
2021-01-29 08:54:00 status unpacked debian-archive-keyring:all 2017.5~deb8u1
2021-01-29 08:54:00 status half-configured debian-archive-keyring:all 2017.5~deb8u1
2021-01-29 08:54:00 status installed debian-archive-keyring:all 2017.5~deb8u1
2021-01-29 08:54:00 configure vim-common:armhf 2:7.4.488-7+deb8u3 <none>
2021-01-29 08:54:00 status unpacked vim-common:armhf 2:7.4.488-7+deb8u3
2021-01-29 08:54:00 status unpacked vim-common:armhf 2:7.4.488-7+deb8u3
2021-01-29 08:54:00 status half-configured vim-common:armhf 2:7.4.488-7+deb8u3
2021-01-29 08:54:00 status installed vim-common:armhf 2:7.4.488-7+deb8u3
2021-01-29 08:54:00 configure libnfnetlink0:armhf 1.0.1-3 <none>
2021-01-29 08:54:00 status unpacked libnfnetlink0:armhf 1.0.1-3
2021-01-29 08:54:00 status half-configured libnfnetlink0:armhf 1.0.1-3
2021-01-29 08:54:01 status installed libnfnetlink0:armhf 1.0.1-3
2021-01-29 08:54:01 configure libstdc++6:armhf 4.9.2-10+deb8u1 <none>
2021-01-29 08:54:01 status unpacked libstdc++6:armhf 4.9.2-10+deb8u1
2021-01-29 08:54:01 status half-configured libstdc++6:armhf 4.9.2-10+deb8u1
2021-01-29 08:54:01 status installed libstdc++6:armhf 4.9.2-10+deb8u1
2021-01-29 08:54:01 configure libffi6:armhf 3.1-2+deb8u1 <none>
2021-01-29 08:54:01 status unpacked libffi6:armhf 3.1-2+deb8u1
2021-01-29 08:54:01 status half-configured libffi6:armhf 3.1-2+deb8u1
2021-01-29 08:54:01 status installed libffi6:armhf 3.1-2+deb8u1
2021-01-29 08:54:01 configure libnewt0.52:armhf 0.52.17-1+b1 <none>
2021-01-29 08:54:01 status unpacked libnewt0.52:armhf 0.52.17-1+b1
2021-01-29 08:54:01 status unpacked libnewt0.52:armhf 0.52.17-1+b1
2021-01-29 08:54:01 status half-configured libnewt0.52:armhf 0.52.17-1+b1
2021-01-29 08:54:01 status installed libnewt0.52:armhf 0.52.17-1+b1
2021-01-29 08:54:01 configure bsdmainutils:armhf 9.0.6 <none>
2021-01-29 08:54:01 status unpacked bsdmainutils:armhf 9.0.6
2021-01-29 08:54:01 status unpacked bsdmainutils:armhf 9.0.6
2021-01-29 08:54:01 status unpacked bsdmainutils:armhf 9.0.6
2021-01-29 08:54:01 status unpacked bsdmainutils:armhf 9.0.6
2021-01-29 08:54:01 status half-configured bsdmainutils:armhf 9.0.6
2021-01-29 08:54:01 status installed bsdmainutils:armhf 9.0.6
2021-01-29 08:54:01 configure net-tools:armhf 1.60-26+b1 <none>
2021-01-29 08:54:01 status unpacked net-tools:armhf 1.60-26+b1
2021-01-29 08:54:01 status half-configured net-tools:armhf 1.60-26+b1
2021-01-29 08:54:01 status installed net-tools:armhf 1.60-26+b1
2021-01-29 08:54:01 configure cron:armhf 3.0pl1-127+deb8u1 <none>
2021-01-29 08:54:01 status unpacked cron:armhf 3.0pl1-127+deb8u1
2021-01-29 08:54:01 status unpacked cron:armhf 3.0pl1-127+deb8u1
2021-01-29 08:54:01 status unpacked cron:armhf 3.0pl1-127+deb8u1
2021-01-29 08:54:01 status unpacked cron:armhf 3.0pl1-127+deb8u1
2021-01-29 08:54:01 status unpacked cron:armhf 3.0pl1-127+deb8u1
2021-01-29 08:54:01 status unpacked cron:armhf 3.0pl1-127+deb8u1
2021-01-29 08:54:01 status unpacked cron:armhf 3.0pl1-127+deb8u1
2021-01-29 08:54:01 status unpacked cron:armhf 3.0pl1-127+deb8u1
2021-01-29 08:54:01 status unpacked cron:armhf 3.0pl1-127+deb8u1
2021-01-29 08:54:01 status unpacked cron:armhf 3.0pl1-127+deb8u1
2021-01-29 08:54:01 status half-configured cron:armhf 3.0pl1-127+deb8u1
2021-01-29 08:54:06 status installed cron:armhf 3.0pl1-127+deb8u1
2021-01-29 08:54:06 configure libmnl0:armhf 1.0.3-5 <none>
2021-01-29 08:54:06 status unpacked libmnl0:armhf 1.0.3-5
2021-01-29 08:54:06 status half-configured libmnl0:armhf 1.0.3-5
2021-01-29 08:54:06 status installed libmnl0:armhf 1.0.3-5
2021-01-29 08:54:06 configure libapt-pkg4.12:armhf 1.0.9.8.4 <none>
2021-01-29 08:54:06 status unpacked libapt-pkg4.12:armhf 1.0.9.8.4
2021-01-29 08:54:06 status half-configured libapt-pkg4.12:armhf 1.0.9.8.4
2021-01-29 08:54:06 status installed libapt-pkg4.12:armhf 1.0.9.8.4
2021-01-29 08:54:06 configure libusb-0.1-4:armhf 2:0.1.12-25 <none>
2021-01-29 08:54:06 status unpacked libusb-0.1-4:armhf 2:0.1.12-25
2021-01-29 08:54:06 status half-configured libusb-0.1-4:armhf 2:0.1.12-25
2021-01-29 08:54:06 status installed libusb-0.1-4:armhf 2:0.1.12-25
2021-01-29 08:54:06 configure traceroute:armhf 1:2.0.20-2+b1 <none>
2021-01-29 08:54:06 status unpacked traceroute:armhf 1:2.0.20-2+b1
2021-01-29 08:54:06 status half-configured traceroute:armhf 1:2.0.20-2+b1
2021-01-29 08:54:06 status installed traceroute:armhf 1:2.0.20-2+b1
2021-01-29 08:54:06 configure logrotate:armhf 3.8.7-1+b1 <none>
2021-01-29 08:54:06 status unpacked logrotate:armhf 3.8.7-1+b1
2021-01-29 08:54:06 status unpacked logrotate:armhf 3.8.7-1+b1
2021-01-29 08:54:06 status unpacked logrotate:armhf 3.8.7-1+b1
2021-01-29 08:54:06 status half-configured logrotate:armhf 3.8.7-1+b1
2021-01-29 08:54:06 status installed logrotate:armhf 3.8.7-1+b1
2021-01-29 08:54:06 configure libidn11:armhf 1.29-1+deb8u2 <none>
2021-01-29 08:54:06 status unpacked libidn11:armhf 1.29-1+deb8u2
2021-01-29 08:54:06 status half-configured libidn11:armhf 1.29-1+deb8u2
2021-01-29 08:54:07 status installed libidn11:armhf 1.29-1+deb8u2
2021-01-29 08:54:07 configure libreadline6:armhf 6.3-8+b3 <none>
2021-01-29 08:54:07 status unpacked libreadline6:armhf 6.3-8+b3
2021-01-29 08:54:07 status half-configured libreadline6:armhf 6.3-8+b3
2021-01-29 08:54:07 status installed libreadline6:armhf 6.3-8+b3
2021-01-29 08:54:07 configure libjson-c2:armhf 0.11-4 <none>
2021-01-29 08:54:07 status unpacked libjson-c2:armhf 0.11-4
2021-01-29 08:54:07 status half-configured libjson-c2:armhf 0.11-4
2021-01-29 08:54:07 status installed libjson-c2:armhf 0.11-4
2021-01-29 08:54:07 configure libicu52:armhf 52.1-8+deb8u7 <none>
2021-01-29 08:54:07 status unpacked libicu52:armhf 52.1-8+deb8u7
2021-01-29 08:54:07 status half-configured libicu52:armhf 52.1-8+deb8u7
2021-01-29 08:54:07 status installed libicu52:armhf 52.1-8+deb8u7
2021-01-29 08:54:07 configure netbase:all 5.3 <none>
2021-01-29 08:54:07 status unpacked netbase:all 5.3
2021-01-29 08:54:07 status unpacked netbase:all 5.3
2021-01-29 08:54:07 status unpacked netbase:all 5.3
2021-01-29 08:54:07 status unpacked netbase:all 5.3
2021-01-29 08:54:07 status half-configured netbase:all 5.3
2021-01-29 08:54:07 status installed netbase:all 5.3
2021-01-29 08:54:07 configure vim-tiny:armhf 2:7.4.488-7+deb8u3 <none>
2021-01-29 08:54:07 status unpacked vim-tiny:armhf 2:7.4.488-7+deb8u3
2021-01-29 08:54:07 status unpacked vim-tiny:armhf 2:7.4.488-7+deb8u3
2021-01-29 08:54:07 status half-configured vim-tiny:armhf 2:7.4.488-7+deb8u3
2021-01-29 08:54:07 status installed vim-tiny:armhf 2:7.4.488-7+deb8u3
2021-01-29 08:54:07 configure libhogweed2:armhf 2.7.1-5+deb8u2 <none>
2021-01-29 08:54:07 status unpacked libhogweed2:armhf 2.7.1-5+deb8u2
2021-01-29 08:54:07 status half-configured libhogweed2:armhf 2.7.1-5+deb8u2
2021-01-29 08:54:08 status installed libhogweed2:armhf 2.7.1-5+deb8u2
2021-01-29 08:54:08 configure ifupdown:armhf 0.7.53.1 <none>
2021-01-29 08:54:08 status unpacked ifupdown:armhf 0.7.53.1
2021-01-29 08:54:08 status unpacked ifupdown:armhf 0.7.53.1
2021-01-29 08:54:08 status unpacked ifupdown:armhf 0.7.53.1
2021-01-29 08:54:08 status unpacked ifupdown:armhf 0.7.53.1
2021-01-29 08:54:08 status unpacked ifupdown:armhf 0.7.53.1
2021-01-29 08:54:08 status unpacked ifupdown:armhf 0.7.53.1
2021-01-29 08:54:08 status unpacked ifupdown:armhf 0.7.53.1
2021-01-29 08:54:08 status unpacked ifupdown:armhf 0.7.53.1
2021-01-29 08:54:08 status unpacked ifupdown:armhf 0.7.53.1
2021-01-29 08:54:08 status half-configured ifupdown:armhf 0.7.53.1
2021-01-29 08:54:10 status installed ifupdown:armhf 0.7.53.1
2021-01-29 08:54:10 configure libisccfg-export90:armhf 1:9.9.5.dfsg-9+deb8u15 <none>
2021-01-29 08:54:10 status unpacked libisccfg-export90:armhf 1:9.9.5.dfsg-9+deb8u15
2021-01-29 08:54:10 status half-configured libisccfg-export90:armhf 1:9.9.5.dfsg-9+deb8u15
2021-01-29 08:54:10 status installed libisccfg-export90:armhf 1:9.9.5.dfsg-9+deb8u15
2021-01-29 08:54:10 configure libsigc++-2.0-0c2a:armhf 2.4.0-1 <none>
2021-01-29 08:54:10 status unpacked libsigc++-2.0-0c2a:armhf 2.4.0-1
2021-01-29 08:54:10 status half-configured libsigc++-2.0-0c2a:armhf 2.4.0-1
2021-01-29 08:54:10 status installed libsigc++-2.0-0c2a:armhf 2.4.0-1
2021-01-29 08:54:10 configure groff-base:armhf 1.22.2-8 <none>
2021-01-29 08:54:10 status unpacked groff-base:armhf 1.22.2-8
2021-01-29 08:54:10 status unpacked groff-base:armhf 1.22.2-8
2021-01-29 08:54:10 status unpacked groff-base:armhf 1.22.2-8
2021-01-29 08:54:10 status half-configured groff-base:armhf 1.22.2-8
2021-01-29 08:54:10 status installed groff-base:armhf 1.22.2-8
2021-01-29 08:54:10 configure liblognorm1:armhf 1.0.1-3 <none>
2021-01-29 08:54:10 status unpacked liblognorm1:armhf 1.0.1-3
2021-01-29 08:54:10 status half-configured liblognorm1:armhf 1.0.1-3
2021-01-29 08:54:10 status installed liblognorm1:armhf 1.0.1-3
2021-01-29 08:54:10 configure whiptail:armhf 0.52.17-1+b1 <none>
2021-01-29 08:54:10 status unpacked whiptail:armhf 0.52.17-1+b1
2021-01-29 08:54:10 status unpacked whiptail:armhf 0.52.17-1+b1
2021-01-29 08:54:10 status half-configured whiptail:armhf 0.52.17-1+b1
2021-01-29 08:54:10 status installed whiptail:armhf 0.52.17-1+b1
2021-01-29 08:54:10 configure gnupg:armhf 1.4.18-7+deb8u5 <none>
2021-01-29 08:54:10 status unpacked gnupg:armhf 1.4.18-7+deb8u5
2021-01-29 08:54:10 status half-configured gnupg:armhf 1.4.18-7+deb8u5
2021-01-29 08:54:10 status installed gnupg:armhf 1.4.18-7+deb8u5
2021-01-29 08:54:10 configure libpsl0:armhf 0.5.1-1 <none>
2021-01-29 08:54:10 status unpacked libpsl0:armhf 0.5.1-1
2021-01-29 08:54:10 status half-configured libpsl0:armhf 0.5.1-1
2021-01-29 08:54:11 status installed libpsl0:armhf 0.5.1-1
2021-01-29 08:54:11 configure libboost-iostreams1.55.0:armhf 1.55.0+dfsg-3 <none>
2021-01-29 08:54:11 status unpacked libboost-iostreams1.55.0:armhf 1.55.0+dfsg-3
2021-01-29 08:54:11 status half-configured libboost-iostreams1.55.0:armhf 1.55.0+dfsg-3
2021-01-29 08:54:11 status installed libboost-iostreams1.55.0:armhf 1.55.0+dfsg-3
2021-01-29 08:54:11 configure libdns-export100:armhf 1:9.9.5.dfsg-9+deb8u15 <none>
2021-01-29 08:54:11 status unpacked libdns-export100:armhf 1:9.9.5.dfsg-9+deb8u15
2021-01-29 08:54:11 status half-configured libdns-export100:armhf 1:9.9.5.dfsg-9+deb8u15
2021-01-29 08:54:11 status installed libdns-export100:armhf 1:9.9.5.dfsg-9+deb8u15
2021-01-29 08:54:11 configure iptables:armhf 1.4.21-2+b1 <none>
2021-01-29 08:54:11 status unpacked iptables:armhf 1.4.21-2+b1
2021-01-29 08:54:11 status half-configured iptables:armhf 1.4.21-2+b1
2021-01-29 08:54:11 status installed iptables:armhf 1.4.21-2+b1
2021-01-29 08:54:11 configure libapt-inst1.5:armhf 1.0.9.8.4 <none>
2021-01-29 08:54:11 status unpacked libapt-inst1.5:armhf 1.0.9.8.4
2021-01-29 08:54:11 status half-configured libapt-inst1.5:armhf 1.0.9.8.4
2021-01-29 08:54:11 status installed libapt-inst1.5:armhf 1.0.9.8.4
2021-01-29 08:54:11 configure libp11-kit0:armhf 0.20.7-1 <none>
2021-01-29 08:54:11 status unpacked libp11-kit0:armhf 0.20.7-1
2021-01-29 08:54:11 status half-configured libp11-kit0:armhf 0.20.7-1
2021-01-29 08:54:11 status installed libp11-kit0:armhf 0.20.7-1
2021-01-29 08:54:11 configure libgnutls-deb0-28:armhf 3.3.8-6+deb8u7 <none>
2021-01-29 08:54:11 status unpacked libgnutls-deb0-28:armhf 3.3.8-6+deb8u7
2021-01-29 08:54:11 status half-configured libgnutls-deb0-28:armhf 3.3.8-6+deb8u7
2021-01-29 08:54:12 status installed libgnutls-deb0-28:armhf 3.3.8-6+deb8u7
2021-01-29 08:54:12 configure wget:armhf 1.16-1+deb8u5 <none>
2021-01-29 08:54:12 status unpacked wget:armhf 1.16-1+deb8u5
2021-01-29 08:54:12 status unpacked wget:armhf 1.16-1+deb8u5
2021-01-29 08:54:12 status half-configured wget:armhf 1.16-1+deb8u5
2021-01-29 08:54:12 status installed wget:armhf 1.16-1+deb8u5
2021-01-29 08:54:12 configure apt:armhf 1.0.9.8.4 <none>
2021-01-29 08:54:12 status unpacked apt:armhf 1.0.9.8.4
2021-01-29 08:54:12 status unpacked apt:armhf 1.0.9.8.4
2021-01-29 08:54:12 status unpacked apt:armhf 1.0.9.8.4
2021-01-29 08:54:12 status unpacked apt:armhf 1.0.9.8.4
2021-01-29 08:54:12 status unpacked apt:armhf 1.0.9.8.4
2021-01-29 08:54:12 status half-configured apt:armhf 1.0.9.8.4
2021-01-29 08:54:19 status installed apt:armhf 1.0.9.8.4
2021-01-29 08:54:19 configure man-db:armhf 2.7.0.2-5 <none>
2021-01-29 08:54:19 status unpacked man-db:armhf 2.7.0.2-5
2021-01-29 08:54:19 status unpacked man-db:armhf 2.7.0.2-5
2021-01-29 08:54:19 status unpacked man-db:armhf 2.7.0.2-5
2021-01-29 08:54:19 status unpacked man-db:armhf 2.7.0.2-5
2021-01-29 08:54:19 status half-configured man-db:armhf 2.7.0.2-5
2021-01-29 08:55:23 status installed man-db:armhf 2.7.0.2-5
2021-01-29 08:55:23 configure libnetfilter-acct1:armhf 1.0.2-1.1 <none>
2021-01-29 08:55:23 status unpacked libnetfilter-acct1:armhf 1.0.2-1.1
2021-01-29 08:55:23 status half-configured libnetfilter-acct1:armhf 1.0.2-1.1
2021-01-29 08:55:23 status installed libnetfilter-acct1:armhf 1.0.2-1.1
2021-01-29 08:55:23 configure rsyslog:armhf 8.4.2-1+deb8u2 <none>
2021-01-29 08:55:23 status unpacked rsyslog:armhf 8.4.2-1+deb8u2
2021-01-29 08:55:23 status unpacked rsyslog:armhf 8.4.2-1+deb8u2
2021-01-29 08:55:23 status unpacked rsyslog:armhf 8.4.2-1+deb8u2
2021-01-29 08:55:23 status unpacked rsyslog:armhf 8.4.2-1+deb8u2
2021-01-29 08:55:23 status unpacked rsyslog:armhf 8.4.2-1+deb8u2
2021-01-29 08:55:23 status unpacked rsyslog:armhf 8.4.2-1+deb8u2
2021-01-29 08:55:23 status half-configured rsyslog:armhf 8.4.2-1+deb8u2
2021-01-29 08:55:26 status installed rsyslog:armhf 8.4.2-1+deb8u2
2021-01-29 08:55:26 configure nfacct:armhf 1.0.1-1.1 <none>
2021-01-29 08:55:26 status unpacked nfacct:armhf 1.0.1-1.1
2021-01-29 08:55:26 status half-configured nfacct:armhf 1.0.1-1.1
2021-01-29 08:55:26 status installed nfacct:armhf 1.0.1-1.1
2021-01-29 08:55:26 configure apt-utils:armhf 1.0.9.8.4 <none>
2021-01-29 08:55:26 status unpacked apt-utils:armhf 1.0.9.8.4
2021-01-29 08:55:26 status half-configured apt-utils:armhf 1.0.9.8.4
2021-01-29 08:55:26 status installed apt-utils:armhf 1.0.9.8.4
2021-01-29 08:55:26 configure libirs-export91:armhf 1:9.9.5.dfsg-9+deb8u15 <none>
2021-01-29 08:55:26 status unpacked libirs-export91:armhf 1:9.9.5.dfsg-9+deb8u15
2021-01-29 08:55:26 status half-configured libirs-export91:armhf 1:9.9.5.dfsg-9+deb8u15
2021-01-29 08:55:26 status installed libirs-export91:armhf 1:9.9.5.dfsg-9+deb8u15
2021-01-29 08:55:26 configure libgnutls-openssl27:armhf 3.3.8-6+deb8u7 <none>
2021-01-29 08:55:26 status unpacked libgnutls-openssl27:armhf 3.3.8-6+deb8u7
2021-01-29 08:55:26 status half-configured libgnutls-openssl27:armhf 3.3.8-6+deb8u7
2021-01-29 08:55:26 status installed libgnutls-openssl27:armhf 3.3.8-6+deb8u7
2021-01-29 08:55:26 configure iputils-ping:armhf 3:20121221-5+b2 <none>
2021-01-29 08:55:26 status unpacked iputils-ping:armhf 3:20121221-5+b2
2021-01-29 08:55:26 status half-configured iputils-ping:armhf 3:20121221-5+b2
2021-01-29 08:55:26 status installed iputils-ping:armhf 3:20121221-5+b2
2021-01-29 08:55:26 configure isc-dhcp-common:armhf 4.3.1-6+deb8u3 <none>
2021-01-29 08:55:26 status unpacked isc-dhcp-common:armhf 4.3.1-6+deb8u3
2021-01-29 08:55:26 status half-configured isc-dhcp-common:armhf 4.3.1-6+deb8u3
2021-01-29 08:55:26 status installed isc-dhcp-common:armhf 4.3.1-6+deb8u3
2021-01-29 08:55:26 configure isc-dhcp-client:armhf 4.3.1-6+deb8u3 <none>
2021-01-29 08:55:26 status unpacked isc-dhcp-client:armhf 4.3.1-6+deb8u3
2021-01-29 08:55:26 status unpacked isc-dhcp-client:armhf 4.3.1-6+deb8u3
2021-01-29 08:55:26 status unpacked isc-dhcp-client:armhf 4.3.1-6+deb8u3
2021-01-29 08:55:26 status unpacked isc-dhcp-client:armhf 4.3.1-6+deb8u3
2021-01-29 08:55:26 status unpacked isc-dhcp-client:armhf 4.3.1-6+deb8u3
2021-01-29 08:55:26 status half-configured isc-dhcp-client:armhf 4.3.1-6+deb8u3
2021-01-29 08:55:28 status installed isc-dhcp-client:armhf 4.3.1-6+deb8u3
2021-01-29 08:55:28 configure tasksel:all 3.31+deb8u1 <none>
2021-01-29 08:55:28 status unpacked tasksel:all 3.31+deb8u1
2021-01-29 08:55:28 status half-configured tasksel:all 3.31+deb8u1
2021-01-29 08:55:30 status installed tasksel:all 3.31+deb8u1
2021-01-29 08:55:30 configure tasksel-data:all 3.31+deb8u1 <none>
2021-01-29 08:55:30 status unpacked tasksel-data:all 3.31+deb8u1
2021-01-29 08:55:30 status half-configured tasksel-data:all 3.31+deb8u1
2021-01-29 08:55:30 status installed tasksel-data:all 3.31+deb8u1
2021-01-29 08:55:30 trigproc libc-bin:armhf 2.19-18+deb8u10 <none>
2021-01-29 08:55:30 status half-configured libc-bin:armhf 2.19-18+deb8u10
